2000.01.23 01:30:11,  13.89,  14.28,  13.93
2000.01.23 01:30:12,  13.98,  14.39,  14.23
2000.01.23 01:30:13,  14.03,  14.45,  14.28
2000.01.23 01:30:14,  14.06,  14.49,  14.32
2000.01.23 01:30:15,  14.09,  14.51,  14.34
2000.01.23 01:30:16,  14.11,  14.53,  14.36
2000.01.23 01:30:17,  14.12,  14.55,  14.37
2000.01.23 01:30:18,  14.13,  14.56,  14.39
2000.01.23 01:30:19,  14.14,  14.57,  14.39
2000.01.23 01:30:20,  14.15,  14.58,  14.40
2000.01.23 01:30:21,  14.17,  14.60,  14.56
2000.01.23 01:30:22,  14.18,  14.61,  24.50
2000.01.23 01:30:23,  14.19,  14.61,  37.38
2000.01.23 01:30:24,  14.18,  14.60,  48.04
2000.01.23 01:30:25,  14.19,  14.61,  48.92
2000.01.23 01:30:26,  14.19,  14.61,  42.40
2000.01.23 01:30:27,  14.19,  14.62,  36.27
2000.01.23 01:30:28,  14.20,  14.62,  31.32
2000.01.23 01:30:29,  14.20,  14.62,  27.49
2000.01.23 01:30:30,  14.20,  14.63,  24.69
2000.01.23 01:30:31,  14.21,  14.63,  22.69
2000.01.23 01:30:32,  14.21,  14.64,  21.23
2000.01.23 01:30:33,  14.21,  14.64,  20.15
2000.01.23 01:30:34,  14.21,  14.65,  19.32
2000.01.23 01:30:35,  14.22,  14.65,  18.68
2000.01.23 01:30:36,  14.22,  14.66,  18.18
2000.01.23 01:30:37,  14.22,  14.67,  17.77
2000.01.23 01:30:38,  14.23,  14.67,  17.44
2000.01.23 01:30:39,  14.23,  14.68,  17.17
2000.01.23 01:30:40,  14.24,  14.69,  16.94
2000.01.23 01:30:41,  14.24,  14.69,  16.74
2000.01.23 01:30:42,  14.25,  14.70,  16.57
2000.01.23 01:30:43,  14.25,  14.71,  16.43
2000.01.23 01:30:44,  14.25,  14.71,  16.30
2000.01.23 01:30:45,  14.26,  14.72,  16.19
2000.01.23 01:30:46,  14.27,  14.73,  16.10
2000.01.23 01:30:47,  14.27,  14.73,  16.01
2000.01.23 01:30:48,  14.28,  14.74,  15.94
2000.01.23 01:30:49,  14.28,  14.75,  15.86
2000.01.23 01:30:50,  14.28,  14.75,  15.80
2000.01.23 01:30:51,  14.28,  14.76,  15.74
2000.01.23 01:30:52,  14.29,  14.76,  15.69
2000.01.23 01:30:53,  14.29,  14.77,  15.64
2000.01.23 01:30:54,  14.30,  14.77,  15.59
2000.01.23 01:30:55,  14.31,  14.78,  15.56
2000.01.23 01:30:56,  14.32,  14.78,  15.52
2000.01.23 01:30:57,  14.32,  14.78,  15.49
2000.01.23 01:30:58,  14.33,  14.79,  15.46
2000.01.23 01:30:59,  14.34,  14.79,  15.43
2000.01.23 01:31:00,  14.35,  14.80,  15.40
2000.01.23 01:31:01,  14.35,  14.80,  15.38
2000.01.23 01:31:02,  14.35,  14.81,  15.36
2000.01.23 01:31:03,  14.36,  14.81,  15.33
2000.01.23 01:31:04,  14.36,  14.81,  15.31
2000.01.23 01:31:05,  14.36,  14.81,  15.29
2000.01.23 01:31:06,  14.35,  14.82,  15.27
2000.01.23 01:31:07,  14.35,  14.82,  15.25
2000.01.23 01:31:08,  14.35,  14.82,  15.24
2000.01.23 01:31:09,  14.35,  14.82,  15.22
2000.01.23 01:31:10,  14.35,  14.83,  15.20
2000.01.23 01:31:11,  14.35,  14.83,  15.19
2000.01.23 01:31:12,  14.35,  14.83,  15.17
2000.01.23 01:31:13,  14.35,  14.83,  15.15
2000.01.23 01:31:14,  14.35,  14.83,  15.14
2000.01.23 01:31:15,  14.35,  14.84,  15.13
2000.01.23 01:31:16,  14.35,  14.84,  15.12
2000.01.23 01:31:17,  14.35,  14.84,  15.10
2000.01.23 01:31:18,  14.35,  14.84,  15.09
2000.01.23 01:31:19,  14.35,  14.84,  15.08
2000.01.23 01:31:20,  14.35,  14.84,  15.07
2000.01.23 01:31:21,  14.35,  14.85,  15.06
2000.01.23 01:31:22,  14.35,  14.85,  15.05
2000.01.23 01:31:23,  14.35,  14.85,  15.04
2000.01.23 01:31:24,  14.35,  14.85,  15.03
2000.01.23 01:31:25,  14.35,  14.85,  15.02
2000.01.23 01:31:26,  14.35,  14.85,  15.01
2000.01.23 01:31:27,  14.35,  14.85,  15.00
2000.01.23 01:31:28,  14.35,  14.85,  14.99
2000.01.23 01:31:29,  14.35,  14.85,  14.98
2000.01.23 01:31:30,  14.35,  14.85,  14.98
2000.01.23 01:31:31,  14.35,  14.85,  14.97
2000.01.23 01:31:32,  14.35,  14.85,  14.96
2000.01.23 01:31:33,  14.35,  14.85,  14.96
2000.01.23 01:31:34,  14.36,  14.86,  14.95
2000.01.23 01:31:35,  14.36,  14.86,  14.94
2000.01.23 01:31:36,  14.36,  14.86,  14.94
2000.01.23 01:31:37,  14.36,  14.86,  14.93
2000.01.23 01:31:38,  14.36,  14.86,  14.92
2000.01.23 01:31:39,  14.37,  14.86,  14.92
2000.01.23 01:31:40,  14.37,  14.86,  14.92
2000.01.23 01:31:41,  14.37,  14.86,  14.91
2000.01.23 01:31:42,  14.38,  14.86,  14.91
2000.01.23 01:31:43,  14.38,  14.86,  14.90
2000.01.23 01:31:44,  14.38,  14.86,  14.90
2000.01.23 01:31:45,  14.39,  14.86,  14.90
2000.01.23 01:31:46,  14.38,  14.86,  14.89
2000.01.23 01:31:47,  14.38,  14.86,  14.89
2000.01.23 01:31:48,  14.38,  14.86,  14.89
2000.01.23 01:31:49,  14.39,  14.86,  14.88
2000.01.23 01:31:50,  14.39,  14.86,  14.88
2000.01.23 01:31:51,  14.39,  14.86,  14.88
2000.01.23 01:31:52,  14.39,  14.86,  14.87
2000.01.23 01:31:53,  14.39,  14.87,  14.87
2000.01.23 01:31:54,  14.40,  14.87,  14.87
2000.01.23 01:31:55,  14.40,  14.87,  14.87
2000.01.23 01:31:56,  14.40,  14.87,  14.87
2000.01.23 01:31:57,  14.40,  14.87,  14.86
2000.01.23 01:31:58,  14.40,  14.87,  14.86
2000.01.23 01:31:59,  14.41,  14.87,  14.86
2000.01.23 01:32:00,  14.41,  14.87,  14.86
2000.01.23 01:32:01,  14.41,  14.87,  14.86
2000.01.23 01:32:02,  14.41,  14.87,  14.85
2000.01.23 01:32:03,  14.41,  14.87,  14.85
2000.01.23 01:32:04,  14.41,  14.87,  14.85
2000.01.23 01:32:05,  14.41,  14.87,  14.85
2000.01.23 01:32:06,  14.41,  14.87,  14.85
2000.01.23 01:32:07,  14.42,  14.87,  14.84
