2000.01.11 23:30:21,  13.86,  13.52,  13.94
2000.01.11 23:30:22,  13.98,  13.64,  14.33
2000.01.11 23:30:23,  14.04,  13.71,  14.40
2000.01.11 23:30:24,  14.08,  13.75,  14.44
2000.01.11 23:30:25,  14.10,  13.78,  14.46
2000.01.11 23:30:26,  14.12,  13.80,  14.48
2000.01.11 23:30:27,  14.13,  13.82,  14.49
2000.01.11 23:30:28,  14.14,  13.83,  14.50
2000.01.11 23:30:29,  14.15,  13.84,  14.51
2000.01.11 23:30:30,  14.16,  13.85,  14.51
2000.01.11 23:30:31,  14.17,  13.86,  14.71
2000.01.11 23:30:32,  14.18,  13.87,  26.83
2000.01.11 23:30:33,  14.18,  13.87,  39.30
2000.01.11 23:30:34,  14.18,  13.87,  49.07
2000.01.11 23:30:35,  14.18,  13.87,  46.01
2000.01.11 23:30:36,  14.18,  13.88,  37.32
2000.01.11 23:30:37,  14.19,  13.88,  31.15
2000.01.11 23:30:38,  14.19,  13.89,  26.63
2000.01.11 23:30:39,  14.19,  13.89,  23.53
2000.01.11 23:30:40,  14.19,  13.90,  21.46
2000.01.11 23:30:41,  14.19,  13.90,  20.04
2000.01.11 23:30:42,  14.20,  13.91,  19.05
2000.01.11 23:30:43,  14.20,  13.91,  18.32
2000.01.11 23:30:44,  14.20,  13.92,  17.78
2000.01.11 23:30:45,  14.21,  13.93,  17.36
2000.01.11 23:30:46,  14.21,  13.94,  17.03
2000.01.11 23:30:47,  14.22,  13.95,  16.77
2000.01.11 23:30:48,  14.22,  13.96,  16.56
2000.01.11 23:30:49,  14.22,  13.97,  16.38
2000.01.11 23:30:50,  14.23,  13.98,  16.23
2000.01.11 23:30:51,  14.23,  13.99,  16.10
2000.01.11 23:30:52,  14.24,  14.00,  16.00
2000.01.11 23:30:53,  14.24,  14.01,  15.91
2000.01.11 23:30:54,  14.24,  14.01,  15.83
2000.01.11 23:30:55,  14.25,  14.02,  15.75
2000.01.11 23:30:56,  14.25,  14.03,  15.69
2000.01.11 23:30:57,  14.25,  14.03,  15.63
2000.01.11 23:30:58,  14.26,  14.04,  15.58
2000.01.11 23:30:59,  14.26,  14.05,  15.54
2000.01.11 23:31:00,  14.26,  14.05,  15.49
2000.01.11 23:31:01,  14.27,  14.06,  15.46
2000.01.11 23:31:02,  14.27,  14.06,  15.42
2000.01.11 23:31:03,  14.27,  14.06,  15.39
2000.01.11 23:31:04,  14.28,  14.07,  15.36
2000.01.11 23:31:05,  14.28,  14.07,  15.33
2000.01.11 23:31:06,  14.28,  14.07,  15.30
2000.01.11 23:31:07,  14.29,  14.08,  15.28
2000.01.11 23:31:08,  14.29,  14.08,  15.26
2000.01.11 23:31:09,  14.29,  14.08,  15.24
2000.01.11 23:31:10,  14.30,  14.09,  15.22
2000.01.11 23:31:11,  14.30,  14.09,  15.20
2000.01.11 23:31:12,  14.30,  14.09,  15.18
2000.01.11 23:31:13,  14.31,  14.09,  15.17
2000.01.11 23:31:14,  14.31,  14.09,  15.15
2000.01.11 23:31:15,  14.31,  14.09,  15.14
2000.01.11 23:31:16,  14.31,  14.10,  15.12
2000.01.11 23:31:17,  14.32,  14.10,  15.11
2000.01.11 23:31:18,  14.32,  14.10,  15.10
2000.01.11 23:31:19,  14.32,  14.10,  15.09
2000.01.11 23:31:20,  14.32,  14.10,  15.07
